t,y_des, alpha_des, beta_des, y_est, alpha_est, beta_est, y_act, alpha_act, beta_act
4.105500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001414, 0.341924, 0.000731, -0.002200
4.107000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001415, 0.341924, 0.000731, -0.002200
4.108500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001415, 0.341924, 0.000731, -0.002201
4.110000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001415, 0.341924, 0.000731, -0.002201
4.111500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001415, 0.341924, 0.000731, -0.002201
4.113000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001416, 0.341924, 0.000731, -0.002202
4.114500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001416, 0.341924, 0.000731, -0.002202
4.116000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001416, 0.341924, 0.000731, -0.002202
4.117500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001416, 0.341924, 0.000731, -0.002202
4.119000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001417, 0.341924, 0.000731, -0.002203
4.120500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001417, 0.341924, 0.000732, -0.002203
4.122000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001417, 0.341924, 0.000732, -0.002203
4.123500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001418, 0.341924, 0.000732, -0.002204
4.125000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001418, 0.341924, 0.000732, -0.002204
4.126500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001418, 0.341924, 0.000732, -0.002204
4.128000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001418, 0.341924, 0.000732, -0.002204
4.129500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001418, 0.341924, 0.000732, -0.002205
4.131000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001419, 0.341924, 0.000732, -0.002205
4.132500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001419, 0.341924, 0.000732, -0.002205
4.134000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001419, 0.341924, 0.000732, -0.002205
4.135500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001419, 0.341924, 0.000732, -0.002206
4.137000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001420, 0.341924, 0.000732, -0.002206
4.138500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000765, -0.001420, 0.341924, 0.000732, -0.002206
4.140000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001420, 0.341924, 0.000732, -0.002206
4.141500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001420, 0.341924, 0.000732, -0.002206
4.143000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001420, 0.341924, 0.000732, -0.002207
4.144500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001421, 0.341924, 0.000732, -0.002207
4.146000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001421, 0.341924, 0.000732, -0.002207
4.147500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001421, 0.341924, 0.000732, -0.002207
4.149000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001421, 0.341924, 0.000732, -0.002208
4.150500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001421, 0.341924, 0.000732, -0.002208
4.152000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001422, 0.341924, 0.000732, -0.002208
4.153500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001422, 0.341924, 0.000732, -0.002208
4.155000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001422, 0.341924, 0.000732, -0.002208
4.156500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001422, 0.341924, 0.000732, -0.002209
4.158000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001422, 0.341924, 0.000732, -0.002209
4.159500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001422, 0.341924, 0.000732, -0.002209
4.161000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001423, 0.341924, 0.000732, -0.002209
4.162500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001423, 0.341924, 0.000732, -0.002209
4.164000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001423, 0.341924, 0.000732, -0.002209
4.165500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001423, 0.341924, 0.000732, -0.002210
4.167000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001423, 0.341923, 0.000732, -0.002210
4.168500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001423, 0.341923, 0.000732, -0.002210
4.170000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001424, 0.341923, 0.000732, -0.002210
4.171500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001424, 0.341923, 0.000732, -0.002210
4.173000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001424, 0.341923, 0.000732, -0.002211
4.174500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001424, 0.341923, 0.000732, -0.002211
4.176000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001424, 0.341923, 0.000732, -0.002211
4.177500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001424, 0.341923, 0.000732, -0.002211
4.179000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001424, 0.341923, 0.000732, -0.002211
4.180500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001425, 0.341923, 0.000732, -0.002211
4.182000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001425, 0.341923, 0.000732, -0.002211
4.183500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001425, 0.341923, 0.000732, -0.002212
4.185000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001425, 0.341923, 0.000732, -0.002212
4.186500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001425, 0.341923, 0.000732, -0.002212
4.188000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001425, 0.341923, 0.000732, -0.002212
4.189500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001425, 0.341923, 0.000732, -0.002212
4.191000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001425, 0.341923, 0.000732, -0.002212
4.192500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001425, 0.341923, 0.000732, -0.002212
4.194000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001425, 0.341923, 0.000732, -0.002212
4.195500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002212
4.197000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002213
4.198500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002213
4.200000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002213
4.201500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002213
4.203000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002213
4.204500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002213
4.206000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002213
4.207500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002213
4.209000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002213
4.210500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000766, -0.001426, 0.341923, 0.000732, -0.002213
4.212000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000732, -0.002213
4.213500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000732, -0.002214
4.215000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000732, -0.002214
4.216500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000732, -0.002214
4.218000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000732, -0.002214
4.219500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.221000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.222500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.224000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.225500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.227000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.228500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.230000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.231500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.233000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.234500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.236000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.237500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000732, -0.002214
4.239000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000733, -0.002214
4.240500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000733, -0.002214
4.242000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000733, -0.002214
4.243500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000733, -0.002214
4.245000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000733, -0.002214
4.246500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001427, 0.341923, 0.000733, -0.002214
4.248000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.249500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.251000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.252500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.254000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.255500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.257000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.258500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.260000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.261500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.263000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.264500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.266000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.267500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002214
4.269000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002213
4.270500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001426, 0.341923, 0.000733, -0.002213
4.272000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001425, 0.341923, 0.000733, -0.002213
4.273500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001425, 0.341923, 0.000733, -0.002213
4.275000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001425, 0.341923, 0.000733, -0.002213
4.276500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001425, 0.341923, 0.000733, -0.002213
4.278000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001425, 0.341923, 0.000733, -0.002213
4.279500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001425, 0.341922, 0.000733, -0.002213
4.281000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001425, 0.341922, 0.000733, -0.002213
4.282500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001425, 0.341922, 0.000733, -0.002213
4.284000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001425, 0.341922, 0.000733, -0.002213
4.285500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001425, 0.341922, 0.000733, -0.002212
4.287000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001424, 0.341922, 0.000733, -0.002212
4.288500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001424, 0.341922, 0.000733, -0.002212
4.290000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001424, 0.341922, 0.000733, -0.002212
4.291500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001424, 0.341922, 0.000733, -0.002212
4.293000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001424, 0.341922, 0.000733, -0.002212
4.294500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001424, 0.341922, 0.000733, -0.002212
4.296000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001424, 0.341922, 0.000733, -0.002212
4.297500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001423, 0.341922, 0.000733, -0.002212
4.299000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001423, 0.341922, 0.000733, -0.002211
4.300500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001423, 0.341922, 0.000733, -0.002211
4.302000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001423, 0.341922, 0.000733, -0.002211
4.303500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001423, 0.341922, 0.000733, -0.002211
4.305000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001423, 0.341922, 0.000733, -0.002211
4.306500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001422, 0.341922, 0.000733, -0.002211
4.308000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001422, 0.341922, 0.000733, -0.002211
4.309500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001422, 0.341922, 0.000733, -0.002210
4.311000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001422, 0.341922, 0.000733, -0.002210
4.312500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001422, 0.341922, 0.000733, -0.002210
4.314000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001422, 0.341922, 0.000733, -0.002210
4.315500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001421, 0.341922, 0.000733, -0.002210
4.317000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001421, 0.341922, 0.000733, -0.002209
4.318500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001421, 0.341922, 0.000733, -0.002209
4.320000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001421, 0.341922, 0.000733, -0.002209
4.321500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001421, 0.341922, 0.000733, -0.002209
4.323000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001420, 0.341922, 0.000733, -0.002209
4.324500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001420, 0.341922, 0.000733, -0.002209
4.326000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001420, 0.341922, 0.000733, -0.002208
4.327500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001420, 0.341922, 0.000733, -0.002208
4.329000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001420, 0.341922, 0.000733, -0.002208
4.330500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001419, 0.341922, 0.000733, -0.002208
4.332000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001419, 0.341922, 0.000733, -0.002208
4.333500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001419, 0.341922, 0.000733, -0.002207
4.335000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001419, 0.341922, 0.000733, -0.002207
4.336500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001419, 0.341922, 0.000733, -0.002207
4.338000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001418, 0.341922, 0.000733, -0.002207
4.339500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001418, 0.341922, 0.000733, -0.002206
4.341000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001418, 0.341922, 0.000733, -0.002206
4.342500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001418, 0.341922, 0.000733, -0.002206
4.344000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001417, 0.341922, 0.000733, -0.002206
4.345500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001417, 0.341922, 0.000733, -0.002206
4.347000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001417, 0.341922, 0.000733, -0.002205
4.348500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001417, 0.341922, 0.000733, -0.002205
4.350000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001416, 0.341922, 0.000733, -0.002205
4.351500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001416, 0.341922, 0.000733, -0.002205
4.353000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001416, 0.341922, 0.000733, -0.002204
4.354500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001416, 0.341922, 0.000733, -0.002204
4.356000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001415, 0.341922, 0.000733, -0.002204
4.357500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001415, 0.341922, 0.000733, -0.002204
4.359000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001415, 0.341922, 0.000733, -0.002203
4.360500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001414, 0.341922, 0.000733, -0.002203
4.362000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001414, 0.341922, 0.000733, -0.002203
4.363500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001414, 0.341922, 0.000733, -0.002202
4.365000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001414, 0.341922, 0.000733, -0.002202
4.366500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001413, 0.341922, 0.000733, -0.002202
4.368000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001413, 0.341922, 0.000733, -0.002202
4.369500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001413, 0.341922, 0.000733, -0.002201
4.371000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001412, 0.341922, 0.000733, -0.002201
4.372500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001412, 0.341922, 0.000733, -0.002201
4.374000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001412, 0.341922, 0.000733, -0.002200
4.375500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001412, 0.341922, 0.000733, -0.002200
4.377000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001411, 0.341922, 0.000733, -0.002200
4.378500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001411, 0.341922, 0.000733, -0.002200
4.380000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001411, 0.341922, 0.000733, -0.002199
4.381500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001410, 0.341922, 0.000733, -0.002199
4.383000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001410, 0.341922, 0.000733, -0.002199
4.384500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001410, 0.341922, 0.000733, -0.002198
4.386000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001409, 0.341922, 0.000733, -0.002198
4.387500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001409, 0.341922, 0.000733, -0.002198
4.389000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001409, 0.341922, 0.000733, -0.002197
4.390500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001408, 0.341922, 0.000733, -0.002197
4.392000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001408, 0.341922, 0.000733, -0.002197
4.393500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001408, 0.341922, 0.000733, -0.002196
4.395000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001407, 0.341922, 0.000733, -0.002196
4.396500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001407, 0.341922, 0.000733, -0.002196
4.398000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001407, 0.341922, 0.000733, -0.002195
4.399500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001406, 0.341922, 0.000733, -0.002195
4.401000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001406, 0.341922, 0.000733, -0.002195
4.402500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001406, 0.341922, 0.000733, -0.002194
4.404000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001405, 0.341922, 0.000733, -0.002194
4.405500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001405, 0.341922, 0.000733, -0.002194
4.407000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001405, 0.341922, 0.000733, -0.002193
4.408500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001404, 0.341922, 0.000733, -0.002193
4.410000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001404, 0.341922, 0.000732, -0.002193
4.411500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001404, 0.341922, 0.000732, -0.002192
4.413000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001403, 0.341922, 0.000732, -0.002192
4.414500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001403, 0.341922, 0.000732, -0.002192
4.416000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001403, 0.341922, 0.000732, -0.002191
4.417500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001402, 0.341922, 0.000732, -0.002191
4.419000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001402, 0.341922, 0.000732, -0.002190
4.420500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001401, 0.341922, 0.000732, -0.002190
4.422000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001401, 0.341922, 0.000732, -0.002190
4.423500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001401, 0.341922, 0.000732, -0.002189
4.425000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001400, 0.341922, 0.000732, -0.002189
4.426500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001400, 0.341922, 0.000732, -0.002189
4.428000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001400, 0.341922, 0.000732, -0.002188
4.429500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001399, 0.341922, 0.000732, -0.002188
4.431000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001399, 0.341922, 0.000732, -0.002187
4.432500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001398, 0.341922, 0.000732, -0.002187
4.434000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001398, 0.341922, 0.000732, -0.002187
4.435500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001398, 0.341922, 0.000732, -0.002186
4.437000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001397, 0.341922, 0.000732, -0.002186
4.438500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001397, 0.341922, 0.000732, -0.002185
4.440000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001396, 0.341922, 0.000732, -0.002185
4.441500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001396, 0.341922, 0.000732, -0.002185
4.443000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001396, 0.341922, 0.000732, -0.002184
4.444500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001395, 0.341922, 0.000732, -0.002184
4.446000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001395, 0.341922, 0.000732, -0.002183
4.447500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001394, 0.341922, 0.000732, -0.002183
4.449000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001394, 0.341922, 0.000732, -0.002183
4.450500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001394, 0.341922, 0.000732, -0.002182
4.452000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001393, 0.341922, 0.000732, -0.002182
4.453500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001393, 0.341922, 0.000732, -0.002181
4.455000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001392, 0.341922, 0.000732, -0.002181
4.456500, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001392, 0.341922, 0.000732, -0.002181
4.458000, 0.353600, 0.000000, 0.000000, 0.345199, 0.000767, -0.001392, 0.341922, 0.000732, -0.002180
